id,format,season,season_year,episodes,genres,source,tags,studios
439,OVA,SUMMER,1991.0,2.0,"[""ADVENTURE"", ""DRAMA"", ""FANTASY""]",MANGA,"[""MYTHOLOGY"", ""SHOUJO"", ""DISSOCIATIVE IDENTITIES"", ""GODS"", ""DEMONS""]","[""ANIMATE""]"
440,TV,SPRING,1997.0,39.0,"[""DRAMA"", ""FANTASY"", ""MYSTERY"", ""PSYCHOLOGICAL"", ""ROMANCE""]",ORIGINAL,"[""COMING OF AGE"", ""FEMALE PROTAGONIST"", ""PHILOSOPHY"", ""FAIRY TALE"", ""TOMBOY"", ""LGBTQ+ THEMES"", ""ENSEMBLE CAST"", ""YURI"", ""BISEXUAL"", ""SWORDPLAY"", ""INCEST"", ""DENPA"", ""TRAGEDY"", ""AGE GAP"", ""PRIMARILY TEEN CAST"", ""SURREAL COMEDY"", ""SCHOOL"", ""OJOU-SAMA"", ""GENDER BENDING"", ""CONSPIRACY"", ""CROSSDRESSING"", ""HENSHIN"", ""MEMORY MANIPULATION"", ""RAPE"", ""LOVE TRIANGLE"", ""META"", ""SHOUJO"", ""MUSICAL"", ""BULLYING"", ""FENCING"", ""MAGIC"", ""KUUDERE"", ""EPISODIC"", ""TWINS"", ""INSEKI"", ""SUICIDE"", ""ASTRONOMY"", ""TANNED SKIN"", ""BOYS' LOVE"", ""ATHLETICS""]","[""J.C. STAFF""]"
441,MOVIE,SUMMER,1999.0,1.0,"[""DRAMA"", ""FANTASY"", ""MYSTERY"", ""PSYCHOLOGICAL"", ""ROMANCE""]",ORIGINAL,"[""YURI"", ""LGBTQ+ THEMES"", ""COMING OF AGE"", ""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""MAGIC"", ""SWORDPLAY"", ""CARS"", ""BISEXUAL"", ""TOMBOY"", ""SCHOOL"", ""NUDITY"", ""PRIMARILY TEEN CAST"", ""DENPA"", ""TWINS"", ""KUUDERE"", ""TANNED SKIN"", ""RAPE""]","[""J.C. STAFF""]"
442,MOVIE,SUMMER,2004.0,1.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""SUPERNATURAL""]",MANGA,"[""SHOUNEN"", ""NINJA"", ""SUPER POWER"", ""MALE PROTAGONIST"", ""PRIMARILY CHILD CAST"", ""ACTING"", ""TRAINS"", ""ORPHAN"", ""DRUGS"", ""ANACHRONISM"", ""PRIMARILY MALE CAST"", ""HISTORICAL""]","[""STUDIO PIERROT""]"
443,OVA,FALL,2002.0,1.0,"[""COMEDY"", ""ECCHI"", ""ROMANCE"", ""SCI-FI""]",ORIGINAL,"[""TEACHER"", ""AGE GAP"", ""ALIENS"", ""HETEROSEXUAL"", ""KUUDERE""]","[""DAUME""]"
444,TV,SUMMER,2004.0,13.0,"[""DRAMA"", ""ROMANCE""]",LIGHT_NOVEL,"[""SCHOOL"", ""YURI"", ""FEMALE PROTAGONIST"", ""PRIMARILY FEMALE CAST"", ""COMING OF AGE"", ""OJOU-SAMA""]","[""STUDIO DEEN""]"
446,TV,FALL,2002.0,13.0,"[""ACTION"", ""DRAMA""]",LIGHT_NOVEL,"[""PRIMARILY MALE CAST"", ""CRIME"", ""ASSASSINS""]","[""UFOTABLE""]"
447,TV,SPRING,1998.0,25.0,"[""ACTION"", ""DRAMA""]",LIGHT_NOVEL,"[""PRIMARILY MALE CAST"", ""MALE PROTAGONIST"", ""CRIME"", ""ASSASSINS"", ""URBAN"", ""TERRORISM"", ""MEMORY MANIPULATION""]","[""MAGIC BUS"", ""PLUM""]"
449,MOVIE,WINTER,2005.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""ROMANCE""]",MANGA,"[""DEMONS"", ""YOUKAI"", ""HETEROSEXUAL"", ""SHOUNEN"", ""ISEKAI"", ""HISTORICAL"", ""SWORDPLAY"", ""SHAPESHIFTING"", ""KUUDERE""]","[""SUNRISE""]"
450,MOVIE,WINTER,2003.0,1.0,"[""ADVENTURE"", ""DRAMA"", ""FANTASY"", ""ROMANCE""]",MANGA,"[""DEMONS"", ""SHOUNEN"", ""YOUKAI"", ""HETEROSEXUAL"", ""HISTORICAL"", ""MAGIC"", ""ISEKAI"", ""SHAPESHIFTING"", ""KUUDERE""]","[""SUNRISE""]"
452,MOVIE,WINTER,2002.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""FANTASY"", ""ROMANCE""]",MANGA,"[""DEMONS"", ""SHOUNEN"", ""YOUKAI"", ""HETEROSEXUAL"", ""ISEKAI"", ""SWORDPLAY"", ""HISTORICAL"", ""SHAPESHIFTING"", ""KUUDERE""]","[""SUNRISE""]"
455,TV,FALL,2004.0,26.0,"[""ADVENTURE"", ""FANTASY"", ""MYSTERY"", ""ROMANCE"", ""SCI-FI""]",ORIGINAL,"[""REINCARNATION"", ""PRIMARILY CHILD CAST"", ""FOREIGN"", ""LOST CIVILIZATION"", ""TRAGEDY"", ""ENSEMBLE CAST"", ""PHILOSOPHY"", ""HISTORICAL"", ""DETECTIVE"", ""RURAL"", ""MALE PROTAGONIST"", ""LOVE TRIANGLE""]","[""NIPPON ANIMATION""]"
456,TV,SPRING,2005.0,26.0,"[""COMEDY"", ""SLICE OF LIFE""]",ORIGINAL,"[""SCHOOL"", ""SUPER POWER"", ""SCHOOL CLUB"", ""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""KUUDERE""]","[""J.C. STAFF""]"
457,TV,FALL,2005.0,26.0,"[""ADVENTURE"", ""FANTASY"", ""MYSTERY"", ""PSYCHOLOGICAL"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",MANGA,"[""YOUKAI"", ""MYTHOLOGY"", ""ENVIRONMENTAL"", ""EPISODIC"", ""PHILOSOPHY"", ""IYASHIKEI"", ""MALE PROTAGONIST"", ""RURAL"", ""HISTORICAL"", ""TRAGEDY"", ""SEINEN"", ""AMNESIA"", ""OUTDOOR"", ""CULT"", ""TRAVEL"", ""PRIMARILY ADULT CAST"", ""URBAN FANTASY""]","[""ARTLAND""]"
458,OVA,SPRING,1997.0,3.0,"[""COMEDY"", ""ECCHI"", ""SCI-FI""]",MANGA,"[""SEINEN"", ""NUDITY"", ""MAGIC""]","[""PINK PINEAPPLE""]"
459,MOVIE,WINTER,2000.0,1.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""PIRATES"", ""SHOUNEN"", ""SUPER POWER"", ""ENSEMBLE CAST"", ""PRIMARILY MALE CAST"", ""MALE PROTAGONIST"", ""SHIPS"", ""PRIMARILY ADULT CAST"", ""FOOD"", ""KUUDERE"", ""SWORDPLAY""]","[""TOEI ANIMATION""]"
460,MOVIE,SPRING,2001.0,1.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""PIRATES"", ""SHOUNEN"", ""ENSEMBLE CAST"", ""SUPER POWER"", ""CRIME"", ""BATTLE ROYALE"", ""MALE PROTAGONIST"", ""KUUDERE"", ""PRIMARILY MALE CAST""]","[""TOEI ANIMATION""]"
465,MOVIE,SPRING,2006.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""SHOUNEN"", ""PIRATES"", ""SUPER POWER"", ""KUUDERE"", ""MALE PROTAGONIST"", ""SHIPS"", ""SWORDPLAY""]","[""TOEI ANIMATION""]"
466,OVA,SUMMER,1998.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",MANGA,"[""PIRATES"", ""SHOUNEN"", ""MALE PROTAGONIST"", ""SHIPS"", ""SLAVERY"", ""SUPER POWER"", ""SWORDPLAY""]","[""PRODUCTION I.G""]"
467,TV,FALL,2002.0,26.0,"[""ACTION"", ""MYSTERY"", ""PSYCHOLOGICAL"", ""SCI-FI""]",MANGA,"[""POLITICS"", ""POLICE"", ""CYBERPUNK"", ""ROBOTS"", ""PHILOSOPHY"", ""WORK"", ""SEINEN"", ""ARTIFICIAL INTELLIGENCE"", ""CRIME"", ""EPISODIC"", ""MILITARY"", ""CYBORG"", ""CGI"", ""CONSPIRACY"", ""FEMALE PROTAGONIST"", ""PRIMARILY ADULT CAST"", ""REAL ROBOT"", ""GUNS"", ""PRIMARILY MALE CAST"", ""BODY SWAPPING"", ""DYSTOPIAN"", ""MEMORY MANIPULATION"", ""KUUDERE"", ""DETECTIVE"", ""BISEXUAL""]","[""PRODUCTION I.G""]"
468,MOVIE,SPRING,2004.0,1.0,"[""ACTION"", ""PSYCHOLOGICAL"", ""SCI-FI""]",MANGA,"[""PHILOSOPHY"", ""CYBERPUNK"", ""POLICE"", ""ARTIFICIAL INTELLIGENCE"", ""MALE PROTAGONIST"", ""CGI"", ""ROBOTS"", ""SEINEN"", ""PRIMARILY ADULT CAST"", ""NOIR"", ""PHOTOGRAPHY"", ""CYBORG"", ""MILITARY"", ""KUUDERE""]","[""PRODUCTION I.G""]"
469,TV,FALL,2005.0,24.0,"[""COMEDY"", ""ROMANCE"", ""SUPERNATURAL""]",MANGA,"[""SCHOOL"", ""VAMPIRE"", ""HETEROSEXUAL"", ""FEMALE PROTAGONIST"", ""SHOUNEN"", ""MEMORY MANIPULATION"", ""LOVE TRIANGLE"", ""KUUDERE""]","[""J.C. STAFF""]"
470,TV,SUMMER,2005.0,13.0,"[""COMEDY"", ""DRAMA"", ""ROMANCE"", ""SLICE OF LIFE""]",MANGA,"[""AGE GAP"", ""SCHOOL"", ""LOVE TRIANGLE"", ""HETEROSEXUAL""]","[""MADHOUSE""]"
472,TV,SPRING,1999.0,13.0,"[""DRAMA"", ""ROMANCE"", ""SLICE OF LIFE""]",VISUAL_NOVEL,"[""SCHOOL"", ""FEMALE HAREM"", ""MALE PROTAGONIST"", ""IYASHIKEI"", ""HETEROSEXUAL""]","[""OLM""]"
473,TV,SUMMER,2005.0,12.0,"[""ACTION"", ""ADVENTURE"", ""DRAMA""]",ORIGINAL,"[""MILITARY"", ""POST-APOCALYPTIC"", ""SHIPS""]","[""TELECOM ANIMATION FILM""]"
474,OVA,SUMMER,1994.0,4.0,"[""ACTION"", ""DRAMA"", ""MECHA"", ""MUSIC"", ""ROMANCE"", ""SCI-FI""]",ORIGINAL,"[""LOVE TRIANGLE"", ""SPACE"", ""MILITARY"", ""AVIATION"", ""HETEROSEXUAL"", ""ARTIFICIAL INTELLIGENCE"", ""IDOL"", ""REAL ROBOT"", ""PRIMARILY ADULT CAST"", ""CGI"", ""SPACE OPERA""]","[""TRIANGLE STAFF""]"
476,TV,FALL,2005.0,12.0,"[""DRAMA"", ""ROMANCE"", ""SPORTS"", ""SUPERNATURAL""]",LIGHT_NOVEL,"[""ICE SKATING"", ""GHOST"", ""DISSOCIATIVE IDENTITIES"", ""FEMALE PROTAGONIST"", ""AVIATION"", ""CONSPIRACY""]","[""KARAKU""]"
477,TV,FALL,2005.0,13.0,"[""FANTASY"", ""SCI-FI"", ""SLICE OF LIFE""]",MANGA,"[""IYASHIKEI"", ""WORK"", ""FEMALE PROTAGONIST"", ""PRIMARILY FEMALE CAST"", ""FOREIGN"", ""SHIPS"", ""URBAN FANTASY"", ""PHILOSOPHY"", ""PRIMARILY TEEN CAST"", ""EPISODIC"", ""SPACE"", ""TIME MANIPULATION"", ""CUTE GIRLS DOING CUTE THINGS"", ""SHOUNEN"", ""KUUDERE"", ""CHIBI"", ""ANIMALS"", ""TANNED SKIN""]","[""HAL FILM MAKER""]"
478,TV,SPRING,2005.0,26.0,"[""ACTION"", ""MECHA"", ""ROMANCE"", ""SCI-FI"", ""SUPERNATURAL""]",ORIGINAL,"[""SUPER POWER"", ""SUPER ROBOT"", ""DISSOCIATIVE IDENTITIES"", ""VAMPIRE"", ""ALTERNATE UNIVERSE"", ""ALIENS"", ""CGI"", ""POST-APOCALYPTIC""]","[""SATELIGHT""]"
479,TV,SPRING,2005.0,51.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""SUPERNATURAL""]",MANGA,"[""SHOUNEN"", ""GODS"", ""SUPER POWER"", ""URBAN FANTASY"", ""BATTLE ROYALE""]","[""STUDIO DEEN""]"
481,TV,SPRING,2000.0,224.0,"[""ADVENTURE""]",MANGA,"[""CARD BATTLE"", ""SHOUNEN"", ""MALE PROTAGONIST"", ""REINCARNATION"", ""URBAN FANTASY"", ""MAGIC"", ""MYTHOLOGY"", ""DRAGONS"", ""POLICE"", ""HISTORICAL"", ""DISSOCIATIVE IDENTITIES"", ""DEATH GAME""]","[""STUDIO GALLOP""]"
482,TV,FALL,2004.0,180.0,"[""ACTION"", ""COMEDY"", ""FANTASY""]",ORIGINAL,"[""CARD BATTLE"", ""SCHOOL"", ""MALE PROTAGONIST"", ""SHOUNEN"", ""URBAN FANTASY"", ""ALTERNATE UNIVERSE"", ""LGBTQ+ THEMES""]","[""STUDIO GALLOP""]"
483,TV,SUMMER,2004.0,24.0,"[""ACTION"", ""DRAMA"", ""SCI-FI""]",ORIGINAL,"[""SPACE"", ""SUPER POWER"", ""FUGITIVE"", ""FEMALE PROTAGONIST"", ""DISSOCIATIVE IDENTITIES""]","[""BONES""]"
486,TV,SPRING,2003.0,13.0,"[""ADVENTURE"", ""DRAMA"", ""FANTASY"", ""PSYCHOLOGICAL"", ""SLICE OF LIFE""]",LIGHT_NOVEL,"[""PHILOSOPHY"", ""EPISODIC"", ""FOREIGN"", ""MOTORCYCLES"", ""ACHRONOLOGICAL ORDER"", ""TRAVEL"", ""DYSTOPIAN"", ""AGENDER"", ""FEMALE PROTAGONIST"", ""TRAGEDY"", ""CANNIBALISM"", ""GUNS"", ""RURAL"", ""STEAMPUNK"", ""KUUDERE"", ""POLITICS"", ""ROBOTS"", ""TANKS"", ""LGBTQ+ THEMES"", ""MOPEDS""]","[""A.C.G.T.""]"
487,TV,WINTER,2005.0,13.0,"[""COMEDY"", ""ECCHI"", ""ROMANCE""]",MANGA,"[""FEMALE HAREM"", ""NUDITY"", ""MAGIC"", ""MALE PROTAGONIST"", ""PRIMARILY FEMALE CAST"", ""PRIMARILY TEEN CAST""]","[""AIC SPIRITS""]"
488,TV,SUMMER,2005.0,12.0,"[""COMEDY"", ""SLICE OF LIFE""]",MANGA,"[""CUTE GIRLS DOING CUTE THINGS"", ""PRIMARILY FEMALE CAST"", ""PRIMARILY CHILD CAST"", ""FEMALE PROTAGONIST"", ""IYASHIKEI"", ""SCHOOL"", ""LANGUAGE BARRIER"", ""SHOUNEN""]","[""DAUME""]"
489,TV,SUMMER,2005.0,12.0,"[""COMEDY"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",ORIGINAL,"[""FEMALE PROTAGONIST"", ""GODS"", ""URBAN FANTASY"", ""EPISODIC"", ""IYASHIKEI"", ""SCHOOL"", ""YOUKAI"", ""MYTHOLOGY"", ""PRIMARILY FEMALE CAST"", ""CUTE GIRLS DOING CUTE THINGS"", ""SHRINE MAIDEN"", ""RURAL"", ""MAGIC""]","[""BRAIN'S BASE""]"
490,TV,SUMMER,2005.0,26.0,"[""COMEDY""]",MANGA,"[""PARODY"", ""SCHOOL"", ""SURREAL COMEDY"", ""TEACHER"", ""META"", ""FEMALE PROTAGONIST"", ""PRIMARILY FEMALE CAST"", ""ALIENS"", ""ROBOTS"", ""CUTE GIRLS DOING CUTE THINGS"", ""TWINS"", ""GODS"", ""KUUDERE"", ""CARD BATTLE"", ""SHOUNEN"", ""ANACHRONISM""]","[""SHAFT""]"
493,MOVIE,SPRING,1996.0,1.0,"[""ACTION"", ""ADVENTURE"", ""MECHA"", ""ROMANCE"", ""SCI-FI""]",ORIGINAL,"[""CYBERPUNK"", ""ROBOTS"", ""CONSPIRACY"", ""ARTIFICIAL INTELLIGENCE"", ""POLICE"", ""PRIMARILY ADULT CAST"", ""GUNS"", ""TERRORISM"", ""PHILOSOPHY"", ""URBAN"", ""MILITARY""]","[""PIONEER LDC"", ""AIC""]"
495,TV,FALL,1995.0,26.0,"[""ADVENTURE"", ""COMEDY"", ""ECCHI"", ""FANTASY""]",MANGA,"[""MAGIC"", ""SHOUNEN"", ""EPISODIC"", ""MALE PROTAGONIST"", ""LOVE TRIANGLE"", ""PRIMARILY MALE CAST""]","[""XEBEC""]"
496,MOVIE,SUMMER,1985.0,1.0,"[""ADVENTURE"", ""DRAMA"", ""FANTASY""]",OTHER,"[""HISTORICAL"", ""WAR"", ""NINJA"", ""REVENGE"", ""GUNS"", ""SHIPS"", ""SLAVERY"", ""ANIMALS"", ""DRUGS"", ""SWORDPLAY""]","[""MADHOUSE"", ""PROJECT TEAM ARGOS""]"
498,OVA,FALL,1987.0,3.0,"[""ACTION"", ""ADVENTURE"", ""MECHA"", ""SCI-FI""]",ORIGINAL,"[""SUPER ROBOT"", ""ALIENS"", ""SUPER POWER"", ""PIRATES"", ""SPACE"", ""AMNESIA"", ""ROBOTS"", ""MALE PROTAGONIST"", ""FEMALE PROTAGONIST""]","[""AIC"", ""ARTMIC""]"
499,OVA,FALL,1988.0,1.0,"[""ACTION"", ""ADVENTURE"", ""HORROR"", ""ROMANCE"", ""SUPERNATURAL""]",OTHER,"[""DEMONS"", ""URBAN"", ""URBAN FANTASY"", ""SWORDPLAY"", ""HETEROSEXUAL"", ""MALE PROTAGONIST"", ""SUPER POWER"", ""GORE"", ""DYSTOPIAN"", ""MARTIAL ARTS"", ""NUDITY""]","[""MADHOUSE""]"
502,MOVIE,FALL,1986.0,1.0,"[""ACTION"", ""ADVENTURE"", ""COMEDY""]",MANGA,"[""SHOUNEN"", ""SUPER POWER"", ""MARTIAL ARTS"", ""MALE PROTAGONIST"", ""AVIATION""]","[""TOEI ANIMATION""]"
506,TV,SPRING,1984.0,23.0,"[""DRAMA"", ""ROMANCE""]",MANGA,"[""ACTING"", ""SHOUJO"", ""WORK"", ""FEMALE PROTAGONIST"", ""AGE GAP"", ""CLASSIC LITERATURE"", ""OJOU-SAMA"", ""HETEROSEXUAL"", ""COMING OF AGE""]","[""EIKEN""]"
507,OVA,SUMMER,1999.0,2.0,"[""COMEDY"", ""MUSIC"", ""ROMANCE""]",MANGA,"[""BOYS' LOVE"", ""MALE PROTAGONIST"", ""PRIMARILY MALE CAST"", ""BAND"", ""SHOUJO"", ""KUUDERE"", ""IDOL"", ""PRIMARILY ADULT CAST"", ""YANDERE""]","[""PLUM""]"
511,TV,SUMMER,2005.0,13.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",VIDEO_GAME,"[""HISTORICAL""]","[""TRINET ENTERTAINMENT"", ""PICTURE MAGIC""]"
512,MOVIE,SUMMER,1989.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""FANTASY"", ""SLICE OF LIFE""]",OTHER,"[""WITCH"", ""COMING OF AGE"", ""FEMALE PROTAGONIST"", ""MAGIC"", ""WORK"", ""AVIATION"", ""KIDS"", ""MOTORCYCLES""]","[""STUDIO GHIBLI""]"
513,MOVIE,SUMMER,1986.0,1.0,"[""ADVENTURE"", ""FANTASY"", ""SCI-FI""]",ORIGINAL,"[""ENVIRONMENTAL"", ""LOST CIVILIZATION"", ""STEAMPUNK"", ""AVIATION"", ""PIRATES"", ""FEMALE PROTAGONIST"", ""FUGITIVE"", ""MILITARY"", ""MALE PROTAGONIST"", ""HETEROSEXUAL"", ""GUNS"", ""ROBOTS"", ""TRAINS""]","[""STUDIO GHIBLI""]"
514,OVA,SPRING,2004.0,3.0,"[""DRAMA"", ""HORROR"", ""PSYCHOLOGICAL"", ""ROMANCE"", ""SUPERNATURAL""]",ORIGINAL,"[""GHOST"", ""REVENGE"", ""DRAWING"", ""DENPA"", ""MALE PROTAGONIST"", ""TRAGEDY"", ""FEMALE PROTAGONIST"", ""ISEKAI"", ""NUDITY"", ""GORE"", ""BODY HORROR"", ""MAGIC"", ""CGI""]","[""DAUME""]"
516,TV,SPRING,2004.0,358.0,"[""COMEDY"", ""SCI-FI""]",MANGA,"[""ALIENS"", ""OTAKU CULTURE"", ""META"", ""SPACE"", ""SHOUNEN"", ""PARODY"", ""ANTI-HERO"", ""ENSEMBLE CAST"", ""EPISODIC"", ""MILITARY"", ""NINJA"", ""COSMIC HORROR"", ""GHOST"", ""ROBOTS"", ""KUUDERE""]","[""SUNRISE""]"
517,OVA,WINTER,2005.0,2.0,"[""COMEDY"", ""ROMANCE""]",MANGA,"[""SCHOOL"", ""LOVE TRIANGLE"", ""SHOUNEN"", ""DELINQUENTS"", ""KUUDERE"", ""HETEROSEXUAL""]","[""STUDIO COMET""]"
518,TV,SPRING,1982.0,63.0,"[""MAHOU SHOUJO""]",ORIGINAL,"[""MAGIC"", ""ANIMALS"", ""HENSHIN"", ""FEMALE PROTAGONIST"", ""REINCARNATION"", ""EPISODIC""]","[""ASHI PRODUCTIONS""]"
519,TV,WINTER,2005.0,26.0,"[""COMEDY"", ""DRAMA"", ""ROMANCE""]",MANGA,"[""HENSHIN"", ""SHOUNEN"", ""FEMALE HAREM"", ""KUUDERE"", ""CROSSDRESSING"", ""MALE PROTAGONIST""]","[""J.C. STAFF""]"
520,MOVIE,SPRING,1995.0,1.0,"[""COMEDY"", ""DRAMA"", ""ROMANCE"", ""SLICE OF LIFE""]",MANGA,"[""SHOUJO"", ""MALE PROTAGONIST"", ""TENNIS""]","[""TOEI ANIMATION""]"
521,TV,SPRING,2003.0,52.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY"", ""MAHOU SHOUJO"", ""MUSIC"", ""ROMANCE""]",MANGA,"[""MUSICAL"", ""MERMAID"", ""SHOUJO"", ""FEMALE PROTAGONIST"", ""MAGIC"", ""IDOL"", ""PRIMARILY TEEN CAST"", ""PRIMARILY FEMALE CAST"", ""SURFING"", ""PRIMARILY CHILD CAST"", ""KUUDERE""]","[""SYNERGYSP"", ""ACTAS""]"
522,MOVIE,SPRING,2001.0,1.0,"[""ADVENTURE"", ""DRAMA"", ""ROMANCE"", ""SCI-FI""]",MANGA,"[""ROBOTS"", ""DYSTOPIAN"", ""FUGITIVE"", ""POLITICS"", ""DETECTIVE"", ""ARTIFICIAL INTELLIGENCE"", ""URBAN"", ""CRIME"", ""POLICE"", ""CYBERPUNK"", ""MALE PROTAGONIST"", ""CGI"", ""FOREIGN""]","[""MADHOUSE""]"
523,MOVIE,SPRING,1988.0,1.0,"[""ADVENTURE"", ""FANTASY"", ""SLICE OF LIFE"", ""SUPERNATURAL""]",ORIGINAL,"[""PRIMARILY CHILD CAST"", ""FAMILY LIFE"", ""RURAL"", ""KIDS"", ""YOUKAI"", ""FEMALE PROTAGONIST"", ""GODS""]","[""STUDIO GHIBLI""]"
525,TV,SUMMER,2004.0,26.0,"[""ADVENTURE"", ""DRAMA"", ""FANTASY"", ""SUPERNATURAL""]",ORIGINAL,"[""TIME SKIP"", ""HISTORICAL"", ""REINCARNATION"", ""FEMALE PROTAGONIST"", ""URBAN FANTASY""]","[""PRODUCTION I.G""]"
526,OVA,WINTER,1993.0,6.0,"[""DRAMA"", ""ROMANCE"", ""SCI-FI""]",MANGA,"[""SHOUJO"", ""AGE GAP"", ""BOYS' LOVE"", ""FEMALE PROTAGONIST"", ""ALIENS"", ""WAR"", ""GENDER BENDING"", ""SUPER POWER"", ""REINCARNATION"", ""ENVIRONMENTAL"", ""PHILOSOPHY"", ""HETEROSEXUAL"", ""ACHRONOLOGICAL ORDER"", ""SPACE"", ""URBAN"", ""AMNESIA"", ""ALTERNATE UNIVERSE""]","[""PRODUCTION I.G""]"
527,TV,SPRING,1997.0,276.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",VIDEO_GAME,"[""ANIMALS"", ""EPISODIC"", ""PRIMARILY CHILD CAST"", ""KIDS"", ""MALE PROTAGONIST"", ""SLAPSTICK"", ""URBAN FANTASY"", ""CROSSDRESSING"", ""RURAL"", ""FEMALE PROTAGONIST"", ""ENVIRONMENTAL"", ""SUPER ROBOT"", ""TSUNDERE"", ""DRAGONS"", ""TANNED SKIN"", ""PHOTOGRAPHY""]","[""OLM""]"
528,MOVIE,SUMMER,1998.0,1.0,"[""ADVENTURE"", ""COMEDY"", ""DRAMA"", ""FANTASY"", ""SCI-FI""]",VIDEO_GAME,"[""PHILOSOPHY"", ""ANIMALS"", ""TRAGEDY"", ""SLAVERY"", ""ANTI-HERO"", ""MEMORY MANIPULATION"", ""KIDS"", ""MALE PROTAGONIST"", ""DELINQUENTS"", ""PRIMARILY CHILD CAST"", ""CGI"", ""TANNED SKIN""]","[""OLM""]"
529,TV,SUMMER,2002.0,13.0,"[""DRAMA"", ""ROMANCE"", ""SCI-FI""]",MANGA,"[""TRAGEDY"", ""SCHOOL"", ""WAR"", ""SEINEN"", ""HETEROSEXUAL"", ""ROBOTS"", ""MALE PROTAGONIST""]","[""GONZO""]"
530,TV,WINTER,1992.0,46.0,"[""ACTION"", ""ADVENTURE"", ""FANTASY"", ""MAHOU SHOUJO"", ""ROMANCE""]",MANGA,"[""MAGIC"", ""FEMALE PROTAGONIST"", ""SHOUJO"", ""PRIMARILY FEMALE CAST"", ""HENSHIN"", ""URBAN FANTASY"", ""ENSEMBLE CAST"", ""FOUND FAMILY"", ""HETEROSEXUAL"", ""DEMONS"", ""REINCARNATION"", ""TRAGEDY"", ""LOST CIVILIZATION"", ""ANIMALS"", ""SCHOOL"", ""SUPERHERO"", ""SUPER POWER"", ""AMNESIA"", ""ALIENS"", ""COMING OF AGE"", ""LGBTQ+ THEMES"", ""FAIRY TALE"", ""PRIMARILY TEEN CAST"", ""SHRINE MAIDEN"", ""SPACE"", ""TIME MANIPULATION"", ""MAKEUP""]","[""TOEI ANIMATION""]"
531,MOVIE,FALL,1993.0,1.0,"[""ACTION"", ""DRAMA"", ""FANTASY"", ""MAHOU SHOUJO"", ""ROMANCE""]",MANGA,"[""MAGIC"", ""SHOUJO"", ""ALIENS"", ""LGBTQ+ THEMES"", ""HENSHIN"", ""PRIMARILY FEMALE CAST"", ""FEMALE PROTAGONIST"", ""URBAN FANTASY"", ""PRIMARILY TEEN CAST"", ""HETEROSEXUAL"", ""PRIMARILY CHILD CAST"", ""REINCARNATION"", ""SHRINE MAIDEN""]","[""TOEI ANIMATION""]"
532,TV,SPRING,1994.0,38.0,"[""ACTION"", ""ADVENTURE"", ""DRAMA"", ""FANTASY"", ""MAHOU SHOUJO"", ""ROMANCE""]",MANGA,"[""FEMALE PROTAGONIST"", ""MAGIC"", ""SHOUJO"", ""PRIMARILY FEMALE CAST"", ""HENSHIN"", ""URBAN FANTASY"", ""DEMONS"", ""TOMBOY"", ""PRIMARILY TEEN CAST"", ""YURI"", ""LGBTQ+ THEMES"", ""ALIENS"", ""REINCARNATION"", ""HETEROSEXUAL"", ""SCHOOL"", ""DISSOCIATIVE IDENTITIES"", ""SHRINE MAIDEN"", ""BULLYING"", ""KUUDERE"", ""MAKEUP""]","[""TOEI ANIMATION""]"
533,TV,SPRING,2004.0,13.0,"[""COMEDY"", ""SLICE OF LIFE""]",MANGA,"[""EPISODIC"", ""TEACHER"", ""SCHOOL"", ""CROSSDRESSING"", ""BOYS' LOVE"", ""FEMALE PROTAGONIST"", ""LGBTQ+ THEMES""]","[""J.C. STAFF""]"
534,TV,SPRING,1995.0,26.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",LIGHT_NOVEL,"[""MAGIC"", ""SWORDPLAY"", ""FEMALE PROTAGONIST"", ""DEMONS"", ""DRAGONS"", ""ANTI-HERO"", ""PARODY""]","[""E&G FILMS""]"
535,TV,SPRING,1996.0,26.0,"[""ADVENTURE"", ""COMEDY"", ""FANTASY""]",LIGHT_NOVEL,"[""DEMONS"", ""MAGIC"", ""FEMALE PROTAGONIST"", ""CROSSDRESSING"", ""ANTI-HERO"", ""SHOUNEN"", ""SWORDPLAY""]","[""E&G FILMS""]"
